id,Тип_жилья,Широта,Долгота,Город,Индекс,Площадь,Этаж,Размер_участка,Расход_тепла,Ктгр_энергоэффективности,Кво_вредных_выбросов,Ктгр_вредных_выбросов,Направление,Кво_комнат,Кво_спален,Кво_ванных,Кво_фото,Нлч_парковки,Нлч_почтового_ящика,Нлч_балкона,Нлч_террасы,Нлч_подвала,Нлч_гаража,Нлч_кондиционера,Последний_этаж,Верхний_этаж,Цена
35757487,дом,43.40643659053278,5.055002960024078,martigues,514,85.0,,164.0,144.0,C,4.0,A,Ю,4.0,3.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,357000.0
35852097,квартира,50.63016788725849,3.06109422552342,lille,2810,100.0,1.0,,,,,,,5.0,4.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,399000.0
35888025,дом,49.188309604597954,2.467343697616821,chantilly,2868,185.0,,3000.0,,,,,Ю,6.0,4.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,950000.0
36058245,квартира,43.6045787120386,5.479096318618761,venelles,535,6357.0,2.0,,,,,,Ю,3.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,299000.0
36015641,квартира,45.98157563941552,4.747768152909587,jassans-riottier,35,104.0,2.0,,188.0,D,44.0,E,З,5.0,3.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,224000.0
35943519,квартира,49.04677460577242,2.1014648515876466,pontoise,4677,78.0,1.0,,,,,,Ю,4.0,3.0,9.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345000.0
35796699,квартира,43.58708011509681,7.123410483572302,antibes,227,52.0,1.0,,206.0,D,38.0,E,,3.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,215000.0
35971041,дом,49.59801980134392,3.294601459120621,amigny-rouy,89,123.0,,499.0,219.0,D,6.0,B,,5.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169000.0
35776081,квартира,45.78462761417946,3.0809633083548094,clermont-ferrand,3028,55.0,1.0,,230.0,D,54.0,E,З,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135000.0
35775923,дом,45.78404983162746,3.0848879116819785,clermont-ferrand,3027,133.0,,200.0,,,,,Ю,5.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585000.0
35864763,квартира,47.2185276724064,-1.5424374921870532,nantes,2044,6143.0,1.0,,,,,,,3.0,2.0,4.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238500.0
35815959,дом,47.899891945189054,-3.127666187967092,quistinic,2516,105.0,,2566.0,296.0,E,66.0,F,,6.0,4.0,10.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220000.0
35775947,дом,47.35279032204042,0.4652575477856371,cinq-mars-la-pile,1741,180.0,,2685.0,125.0,C,22.0,D,Ю-З,7.0,4.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,442500.0
35919789,квартира,43.57985449940914,7.119304211989718,antibes,227,82.0,12.0,,,,,,,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714000.0
35846485,дом,46.41974475942514,-1.5704055865803812,jard-sur-mer,4256,251.0,,17000.0,,,,,,10.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724500.0
35842299,квартира,44.644780573168326,-1.1689566638873858,arcachon,1481,91.0,,,,,,,,4.0,3.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590000.0
35879447,квартира,43.55286822720053,1.4667565006574348,ramonville-saint-agne,1413,84.0,4.0,,,,,,,4.0,3.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,324900.0
19599491,квартира,45.66782921902628,5.892614085933545,tresserve,3530,66.0,3.0,,,,,,З-В,3.0,2.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284211.0
35874115,дом,43.20298271309501,2.767417339205808,lezignan-corbieres,372,145.0,,,50.0,A,1.0,A,,6.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134500.0
35847681,квартира,43.67768394881575,1.5908749453164022,gragnague,1400,59.0,,35.0,158.0,D,7.0,B,,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,185500.0
35795563,квартира,48.851053495128,2.3848977308368613,paris-11eme,3638,87.0,5.0,,,,,,,4.0,3.0,9.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1100000.0
36030251,дом,47.37818423209052,0.1501775319010603,courleon,2262,160.0,,,556.0,G,,,,5.0,3.0,10.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,232000.0
35820281,квартира,49.42960662522631,1.0332073798375252,le-petit-quevilly,3657,72.0,3.0,,,,,,,4.0,3.0,6.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,216000.0
35672191,дом,42.30532243290408,9.137848216974476,corte,852,120.0,,1065.0,,,,,,4.0,3.0,12.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,452400.0
36032375,квартира,48.83254752522779,2.486664866370775,nogent-sur-marne,4616,58.0,4.0,,230.0,D,34.0,D,,3.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369000.0
35800633,квартира,45.035425530391706,3.0888063657234683,saint-flour,608,82.0,,,,,,,,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130500.0
35794777,дом,43.40906938399131,5.218291181600526,marignane,531,68.0,,397.0,265.0,E,160.0,G,,3.0,2.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275600.0
36062397,разное,48.8357267179665,2.3574380385813107,paris-13eme,3640,75.0,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0
35753705,квартира,47.31391242987774,5.018393638259177,dijon,860,69.0,2.0,,,,,,Ю-С,3.0,2.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,199900.0
35996809,квартира,47.32005077437347,5.00296282856332,dijon,860,82.0,2.0,,,,,,Ю,4.0,3.0,8.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,310000.0
35800401,дом,46.61484273424572,-0.17157838308009,la-chapelle-bertrand,3929,305.0,,4008.0,120.0,C,,,,9.0,6.0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399880.0
35846159,дом,49.14866110792292,0.9224147614828064,le-neubourg,1135,80.0,,,,,,,,6.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89000.0
29159115,дом,45.855660975208565,5.435685659798011,villebois,6,84.0,,400.0,,,,,З,4.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189000.0
36045001,квартира,49.178130427328895,-0.3781169898651813,caen,549,39.0,,,,,,,,2.0,1.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,183000.0
35878629,квартира,48.79771365368156,2.64302351807571,roissy-en-brie,3809,70.0,,,51.0,B,6.0,B,,4.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332000.0
35881197,квартира,48.64868392540866,2.3058060733305625,villiers-sur-orge,4522,65.0,,,151.0,D,35.0,D,,4.0,2.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,200000.0
35874717,квартира,43.560930744566924,7.011980603195246,cannes,209,34.0,2.0,,,,,,Ю,1.0,,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,282000.0
35864629,квартира,48.91782879217645,2.2506063923213624,colombes,4571,28.0,3.0,,,,,,,1.0,,3.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,217000.0
36027425,дом,48.94606504656555,2.701474457283186,claye-souilly,3784,130.0,,330.0,219.0,D,48.0,E,,5.0,4.0,15.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265000.0
35896793,дом,43.61594617344616,5.7486640031359295,rians,4134,120.0,,,168.0,D,7.0,B,,7.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0
35850941,дом,43.22234604070257,2.3420325248105893,carcassonne,363,160.0,,1436.0,118.0,C,7.0,B,Ю,5.0,3.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278000.0
35987639,квартира,48.86201637893744,2.275833117582789,paris-16eme,3643,70.0,1.0,,,,,,,3.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,975000.0
36057447,квартира,45.76495644269639,4.893262677822747,villeurbanne,3337,65.0,,,,,,,,3.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349000.0
36050497,дом,45.230832105635535,5.687632813945654,saint-egreve,1784,1134.0,,,,,,,Ю-В,5.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,391000.0
35889637,квартира,45.75379808478549,4.8243665334436905,lyon-2eme,3329,1459.0,14.0,,,,,,,5.0,4.0,6.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1141400.0
35849263,дом,46.33878021780484,6.3546838071863965,excenevex,3578,196.0,,1160.0,131.0,C,27.0,D,,5.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859000.0
35814683,квартира,48.89827880793338,2.30296307315887,clichy,4538,92.0,3.0,,80.0,B,10.0,B,,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,645000.0
36033777,квартира,43.36019216030485,5.422936058111364,marseille-13eme,461,46.0,1.0,,284.0,E,28.0,D,,3.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99900.0
35964031,квартира,48.86265354616598,2.363974629140549,paris-3eme,3630,4833.0,5.0,,211.0,D,6.0,B,,2.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,635000.0
35843657,квартира,48.8675970513384,2.278551895859772,paris-16eme,3643,95.0,6.0,,,,,,,4.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999000.0
35776085,дом,43.24619186181851,3.281541461661537,valras-plage,1596,240.0,,543.0,211.0,D,62.0,F,В-З,7.0,4.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899000.0
35830155,дом,48.2368515401428,3.5508665106090214,villeneuve-l'archeveque,4409,138.0,,2500.0,206.0,D,32.0,D,,6.0,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221000.0
35870729,дом,49.20204903744565,2.57642744372731,senlis,2851,120.0,,980.0,216.0,D,65.0,F,,7.0,4.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330000.0
35774621,квартира,48.8975210913871,2.258607241798868,courbevoie,4565,27.0,,,,,,,,1.0,,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,230000.0
35815245,дом,45.81492834881359,5.195320041572221,saint-maurice-de-gourdans,46,182.0,,,170.0,D,18.0,C,,7.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,495000.0
35835661,квартира,43.31263193968298,5.404232917043549,marseille-4eme,452,4254.0,,,232.0,E,33.0,D,,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,145000.0
35917991,дом,46.74304388680922,-0.4865491012323668,la-chapelle-saint-laurent,3948,165.0,,,134.0,C,,,,6.0,4.0,10.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,146000.0
35849129,дом,47.05331663981268,3.946476628598522,chateau-chinon-campagne,2644,7258.0,,629.0,,,,,,3.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71000.0
35964861,квартира,43.55022268890652,6.938436614132729,mandelieu-la-napoule,193,45.0,1.0,,228.0,D,10.0,B,Ю-З,2.0,1.0,15.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,299000.0
36029281,дом,48.84967370844834,2.6950187461342825,bussy-saint-georges,3801,82.0,,,,,,,,4.0,3.0,4.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379000.0
35835397,дом,50.75921137779479,1.7254721750239277,conteville-les-boulogne,2937,90.0,,664.0,323.0,E,15.0,C,,4.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254000.0
35820579,квартира,43.61274728215948,1.4417801524394,toulouse,1371,110.0,,,,,,,Ю,5.0,4.0,12.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,680000.0
35783057,дом,50.18228158117275,1.6405030537237772,saint-valery-sur-somme,3976,150.0,,,170.0,D,29.0,D,,6.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590000.0
36010873,квартира,49.03697068689461,2.0738841316827084,cergy,4656,36.0,,,,,,,,1.0,,2.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,153000.0
35820299,квартира,43.40060575100168,4.987769344008851,port-de-bouc,471,6147.0,,,,,,,,3.0,2.0,4.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,173000.0
35841575,квартира,42.6136392351268,2.9993159207172737,saint-cyprien,3214,3972.0,,,,,,,,2.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,128000.0
35975871,квартира,45.39269591717351,4.314708478487212,le-chambon-feugerolles,1975,87.0,,,,,,,,4.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69990.0
36081039,дом,49.23376758175226,0.2342136848702839,le-breuil-en-auge,555,64.0,,244.0,288.0,E,6.0,B,З,3.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150800.0
35886741,квартира,43.60351078463351,1.4464363049397306,toulouse,1382,69.0,,,138.0,C,5.0,A,,3.0,2.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199000.0
36065863,дом,46.660713786577816,-1.4367123158344957,la-roche-sur-yon,4215,109.0,,287.0,229.0,D,53.0,E,,4.0,3.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,232850.0
36048191,квартира,43.63342978769367,1.4024960710724672,blagnac,1425,48.0,,,168.0,D,6.0,B,,2.0,1.0,9.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,176000.0
36047815,квартира,44.983475388177496,-1.0886825004699896,lacanau,1543,35.0,,,229.0,D,11.0,C,,2.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176550.0
36010437,квартира,47.90547504912465,1.9144251899442413,orleans,2098,88.0,5.0,,,,,,,4.0,3.0,6.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,280000.0
35831459,дом,42.89297331074494,2.979475966844926,fitou,395,143.0,,230.0,301.0,E,14.0,C,С-З,6.0,4.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,320000.0
35906277,дом,48.58099888013423,0.6654362735354542,tourouvre,2907,75.0,,750.0,,,,,,4.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129000.0
35795501,дом,48.95428627930069,3.132279683496089,la-ferte-sous-jouarre,3770,140.0,,522.0,,,,,,4.0,3.0,17.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219000.0
35949919,квартира,47.99474097228067,0.1970398575803391,le-mans,3488,73.0,,3.0,,,,,Ю,4.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114500.0
35986001,дом,43.80384710313152,0.8887297577634352,solomiac,1442,196.0,,,,,,,,7.0,5.0,6.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,237500.0
35878481,дом,43.52794915313192,5.43627916014342,luynes,465,80.0,,,51.0,B,6.0,B,,3.0,2.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,420000.0
35830345,разное,43.467666537593885,1.347806540278519,muret,1420,60.0,,,,,,,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31200.0
35873241,квартира,49.31197920784831,0.081902308329666,tourgeville,600,26.0,1.0,,338.0,F,16.0,C,,2.0,1.0,6.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133000.0
36038339,дуплекс,45.38742555960341,4.26012139640812,fraisses,1974,138.0,1.0,,193.0,D,45.0,E,Ю-З,5.0,4.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,129000.0
36035543,дом,49.26800578527992,4.032382612077708,reims,2333,145.0,,374.0,107.0,C,25.0,D,,6.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329000.0
35880371,дом,49.93317585757604,3.3196978561109503,levergies,74,671.0,,318.0,528.0,G,17.0,C,,3.0,1.0,13.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58900.0
35880883,дом,48.82339510379344,2.276520440748908,issy-les-moulineaux,4540,99.0,,,207.0,D,48.0,E,,4.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980000.0
35933567,квартира,49.3148644373147,6.015815133500568,neufchef,2627,8776.0,,7378.0,229.0,D,53.0,E,,5.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0
35861275,дом,49.43181730702075,1.0866862341298948,rouen,3649,186.0,,,166.0,D,50.0,E,,6.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585000.0
35865051,дом,49.38672361810268,1.0900353513567995,saint-etienne-du-rouvray,3718,112.0,,,235.0,E,13.0,C,,5.0,3.0,10.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,167000.0
35845447,дом,47.23270728672672,0.125520789607363,chouze-sur-loire,1742,150.0,,,204.0,D,,,,6.0,3.0,10.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,144000.0
35775627,квартира,43.70323459723671,7.247768765981474,nice,184,121.0,,,167.0,D,28.0,D,,3.0,2.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,785000.0
35813091,квартира,43.68779474354121,-1.3695219895497923,seignosse,1908,18.0,,,,,,,,1.0,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55813.0
35774305,дом,46.991255514589696,-0.2415131824321972,sainte-radegonde,3919,92.0,,,224.0,D,,,,5.0,3.0,10.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,122500.0
35826933,квартира,48.88519120709232,2.321258260437021,paris-17eme,3644,205.0,2.0,,183.0,D,43.0,E,,7.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2290000.0
35818153,квартира,48.86436020873482,2.382383778049179,paris-11eme,3638,395.0,3.0,,336.0,F,10.0,B,С-В,2.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470000.0
36049699,квартира,43.32489949995723,3.4678832352999738,agde,1591,4906.0,1.0,,214.0,D,11.0,C,С-В,3.0,2.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,130000.0
9229368,квартира,43.95576058804576,4.811265282135501,avignon,4160,63.0,,,213.0,D,9.0,B,,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40000.0
35846575,земля,42.95976842199937,1.5206924962617128,serres-sur-arget,307,1455.0,,,,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49900.0
35999225,разное,50.634101620909,3.0574438058990245,lille,2675,90.0,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92000.0
35757247,квартира,43.4176977681441,6.762008333600584,agay,4132,73.0,,,149.0,C,28.0,D,Ю-В,3.0,2.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,375000.0
35779495,дом,46.52998301375714,5.399685885276687,cousance,1855,70.0,,850.0,270.0,E,13.0,C,,3.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137000.0
35864653,квартира,46.3807271732676,6.556438790121852,publier,3609,87.0,2.0,,,,,,,4.0,3.0,6.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,415000.0
35866583,дом,45.20793670218752,5.784624398433726,meylan,1797,228.0,,972.0,190.0,D,33.0,D,,8.0,5.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,770000.0
35777147,дом,45.98787200894436,4.713949982267224,villefranche-sur-saone,3366,79.0,,38.0,,,,,,4.0,3.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296000.0
36029179,квартира,48.9178707612,2.1998217352291105,houilles,3901,75.0,,,,,,,,4.0,3.0,5.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,490000.0
35785789,дом,48.95665342085746,4.385080555065602,saint-memmie,2359,80.0,,454.0,,,,,,4.0,2.0,13.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,189840.0
35755069,дом,44.5697540564648,-0.0827175861869273,gironde-sur-dropt,1496,227.0,,251.0,,,,,,6.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255000.0
35864029,квартира,43.70563062518755,7.2518589652555905,nice,192,9242.0,4.0,,,,,,Ю,4.0,3.0,5.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,595000.0
35859045,дом,48.87761502692702,2.4444493146678568,les-lilas,4589,180.0,,,,,,,,7.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190000.0
36056251,дом,48.86674898388342,2.4235209656464103,montreuil,4574,84.0,,110.0,309.0,E,72.0,F,,4.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,635000.0
31212239,квартира,43.5794510145429,7.114672648394384,antibes,227,61.0,,,130.0,C,3.0,A,,3.0,2.0,11.0,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,315000.0
36045425,квартира,48.942060039817534,2.213682870982664,bezons,4724,39.0,,,,,,,,2.0,1.0,3.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,221900.0
36014463,квартира,49.20181712792788,2.5782022188686486,senlis,2851,90.0,1.0,,153.0,D,7.0,B,,4.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,424000.0
35846633,разное,48.00943718309839,6.724102377990127,vagney,4362,50.0,,,,,,,,,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52000.0
35862101,дом,43.50934628147021,4.982314842341839,entressen,476,84.0,,259.0,90.0,B,3.0,A,,4.0,3.0,8.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,325000.0
36046411,дом,44.30275004940744,0.2042791261509066,villefranche-du-queyran,2188,220.0,,240.0,216.0,D,51.0,E,,8.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165850.0
36039155,квартира,43.60736733693499,3.875711121735256,montpellier,1569,64.0,,,151.0,D,20.0,C,,3.0,2.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218000.0
36027603,земля,44.85633956954275,-0.6146696574818904,le-bouscat,1476,360.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545000.0
35763509,земля,48.75032432588194,2.2957984761250056,antony,4543,580.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928000.0
30769769,земля,45.77386897318387,1.377101481979824,eyjeaux,4329,1657.0,,,,,,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49500.0
35830489,дом,48.8817949545408,2.199155885121095,rueil-malmaison,4569,203.0,,614.0,113.0,C,26.0,D,,8.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1514000.0
35957067,дом,45.79662603066085,0.6120219368421446,mouzon,644,100.0,,925.0,323.0,E,19.0,C,,4.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0
35851623,дом,44.5820743530736,-0.0297641498332214,la-reole,1496,115.0,,1023.0,407.0,F,80.0,F,,5.0,3.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,181000.0
35971595,квартира,48.86295357344841,2.2736568515642026,paris-16eme,3643,48.0,3.0,,310.0,E,,,,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661500.0
35744751,квартира,49.06482069733169,2.789340898411097,saint-pathus,3757,66.0,1.0,,111.0,C,25.0,D,,3.0,2.0,6.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179000.0
35903161,дом,48.277022251727125,-3.7881522478816994,collorec,1262,110.0,,338.0,377.0,F,19.0,C,,6.0,3.0,6.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58300.0
35758587,разное,49.36479963989878,0.071665709838363,deauville,600,46.0,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145000.0
36048625,дом,48.11831926978709,-0.7164229487774354,louverne,2425,175.0,,770.0,117.0,C,27.0,D,,7.0,6.0,9.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,363000.0
36004861,квартира,43.58045134852677,7.110756672592597,antibes,227,74.0,3.0,,,,,,,3.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,339000.0
36045591,квартира,48.79822357200086,2.498513816348199,saint-maur-des-fosses,4613,43.0,,,,,,,,2.0,1.0,4.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,348000.0
